new_loan_id,payment_no,installment,principal,interest,payment_due_date
1000012939,1,2584,1796,788,05/01/2021
1000012939,2,2584,1851,733,05/02/2021
1000012939,3,2584,1973,611,05/03/2021
1000012939,4,2584,1967,617,05/04/2021
1000012939,5,2584,2046,538,05/05/2021
1000012939,6,2584,2090,494,05/06/2021
1000012939,7,2584,2168,416,05/07/2021
1000012939,8,2584,2220,364,05/08/2021
1000012939,9,2584,2288,296,05/09/2021
1000012939,10,2584,2365,219,05/10/2021
1000012939,11,2584,2430,154,05/11/2021
1000012939,12,2668,2591,77,05/12/2021
1000012954,1,5883,3830,2053,05/01/2021
1000012954,2,5883,3905,1978,05/02/2021
1000012954,3,5883,4165,1718,05/03/2021
1000012954,4,5883,4063,1820,05/04/2021
1000012954,5,5883,4198,1685,05/05/2021
1000012954,6,5883,4224,1659,05/06/2021
1000012954,7,5883,4357,1526,05/07/2021
1000012954,8,5883,4392,1491,05/08/2021
1000012954,9,5883,4477,1406,05/09/2021
1000012954,10,5883,4607,1276,05/10/2021
1000012954,11,5883,4655,1228,05/11/2021
1000012954,12,5883,4782,1101,05/12/2021
1000012954,13,5883,4839,1044,05/01/2022
1000012954,14,5883,4934,949,05/02/2022
1000012954,15,5883,5113,770,05/03/2022
1000012954,16,5883,5130,753,05/04/2022
1000012954,17,5883,5251,632,05/05/2022
1000012954,18,5883,5333,550,05/06/2022
1000012954,19,5883,5451,432,05/07/2022
1000012954,20,5883,5543,340,05/08/2022
1000012954,21,5883,5652,231,05/09/2022
1000012954,22,6311,6194,117,05/10/2022
1000012964,1,5975,2782,3193,05/01/2021
1000012964,2,5975,2848,3127,05/02/2021
1000012964,3,5975,3212,2763,05/03/2021
1000012964,4,5975,2992,2983,05/04/2021
1000012964,5,5975,3157,2818,05/05/2021
1000012964,6,5975,3138,2837,05/06/2021
1000012964,7,5975,3302,2673,05/07/2021
1000012964,8,5975,3291,2684,05/08/2021
1000012964,9,5975,3370,2605,05/09/2021
1000012964,10,5975,3531,2444,05/10/2021
1000012964,11,5975,3534,2441,05/11/2021
1000012964,12,5975,3694,2281,05/12/2021
1000012964,13,5975,3706,2269,05/01/2022
1000012964,14,5975,3794,2181,05/02/2022
1000012964,15,5975,4086,1889,05/03/2022
1000012964,16,5975,3981,1994,05/04/2022
1000012964,17,5975,4137,1838,05/05/2022
1000012964,18,5975,4174,1801,05/06/2022
1000012964,19,5975,4328,1647,05/07/2022
1000012964,20,5975,4376,1599,05/08/2022
1000012964,21,5975,4480,1495,05/09/2022
1000012964,22,5975,4632,1343,05/10/2022
1000012964,23,5975,4697,1278,05/11/2022
1000012964,24,5975,4847,1128,05/12/2022
1000012964,25,5975,4924,1051,05/01/2023
1000012964,26,5975,5041,934,05/02/2023
1000012964,27,5975,5240,735,05/03/2023
1000012964,28,5975,5286,689,05/04/2023
1000012964,29,5975,5430,545,05/05/2023
1000012964,30,5975,5541,434,05/06/2023
1000012964,31,5975,5682,293,05/07/2023
1000012964,32,7213,7045,168,05/08/2023
1000012981,1,1312,0,1312,05/01/2021
1000012981,2,1312,0,1312,05/02/2021
1000012981,3,1185,0,1185,05/03/2021
1000012981,4,1312,0,1312,05/04/2021
1000012981,5,1270,0,1270,05/05/2021
1000012981,6,1312,0,1312,05/06/2021
1000012981,7,2868,1598,1270,05/07/2021
1000012981,8,2868,1597,1271,05/08/2021
1000012981,9,2868,1637,1231,05/09/2021
1000012981,10,2868,1717,1151,05/10/2021
1000012981,11,2868,1723,1145,05/11/2021
1000012981,12,2868,1802,1066,05/12/2021
1000012981,13,2868,1813,1055,05/01/2022
1000012981,14,2868,1859,1009,05/02/2022
1000012981,15,2868,1999,869,05/03/2022
1000012981,16,2868,1957,911,05/04/2022
1000012981,17,2868,2035,833,05/05/2022
1000012981,18,2868,2059,809,05/06/2022
1000012981,19,2868,2136,732,05/07/2022
1000012981,20,2868,2166,702,05/08/2022
1000012981,21,2868,2221,647,05/09/2022
1000012981,22,2868,2297,571,05/10/2022
1000012981,23,2868,2336,532,05/11/2022
1000012981,24,2868,2411,457,05/12/2022
1000012981,25,2868,2457,411,05/01/2023
1000012981,26,2868,2520,348,05/02/2023
1000012981,27,2868,2611,257,05/03/2023
1000012981,28,2868,2650,218,05/04/2023
1000012981,29,2868,2723,145,05/05/2023
1000012981,30,3251,3170,81,05/06/2023
1000012984,1,4960,3447,1513,05/01/2021
1000012984,2,4960,3552,1408,05/02/2021
1000012984,3,4960,3787,1173,05/03/2021
1000012984,4,4960,3777,1183,05/04/2021
1000012984,5,4960,3927,1033,05/05/2021
1000012984,6,4960,4012,948,05/06/2021
1000012984,7,4960,4161,799,05/07/2021
1000012984,8,4960,4262,698,05/08/2021
1000012984,9,4960,4392,568,05/09/2021
1000012984,10,4960,4541,419,05/10/2021
1000012984,11,4960,4666,294,05/11/2021
1000012984,12,5112,4965,147,05/12/2021
1000012986,1,2518,0,2518,05/01/2021
1000012986,2,2518,0,2518,05/02/2021
1000012986,3,2274,0,2274,05/03/2021
1000012986,4,2518,0,2518,05/04/2021
1000012986,5,2436,0,2436,05/05/2021
1000012986,6,2518,0,2518,05/06/2021
1000012986,7,6828,4392,2436,05/07/2021
1000012986,8,6828,4430,2398,05/08/2021
1000012986,9,6828,4550,2278,05/09/2021
1000012986,10,6828,4743,2085,05/10/2021
1000012986,11,6828,4803,2025,05/11/2021
1000012986,12,6828,4994,1834,05/12/2021
1000012986,13,6828,5069,1759,05/01/2022
1000012986,14,6828,5207,1621,05/02/2022
1000012986,15,6828,5492,1336,05/03/2022
1000012986,16,6828,5498,1330,05/04/2022
1000012986,17,6828,5685,1143,05/05/2022
1000012986,18,6828,5802,1026,05/06/2022
1000012986,19,6828,5987,841,05/07/2022
1000012986,20,6828,6122,706,05/08/2022
1000012986,21,6828,6288,540,05/09/2022
1000012986,22,6828,6471,357,05/10/2022
1000012986,23,7292,7099,193,05/11/2022
1000012988,1,1959,0,1959,05/01/2021
1000012988,2,1959,0,1959,05/02/2021
1000012988,3,1770,0,1770,05/03/2021
1000012988,4,1959,0,1959,05/04/2021
1000012988,5,1896,0,1896,05/05/2021
1000012988,6,1959,0,1959,05/06/2021
1000012988,7,3578,1682,1896,05/07/2021
1000012988,8,3578,1661,1917,05/08/2021
1000012988,9,3578,1704,1874,05/09/2021
1000012988,10,3578,1806,1772,05/10/2021
1000012988,11,3578,1793,1785,05/11/2021
1000012988,12,3578,1895,1683,05/12/2021
1000012988,13,3578,1887,1691,05/01/2022
1000012988,14,3578,1935,1643,05/02/2022
1000012988,15,3578,2139,1439,05/03/2022
1000012988,16,3578,2039,1539,05/04/2022
1000012988,17,3578,2139,1439,05/05/2022
1000012988,18,3578,2145,1433,05/06/2022
1000012988,19,3578,2245,1333,05/07/2022
1000012988,20,3578,2257,1321,05/08/2022
1000012988,21,3578,2315,1263,05/09/2022
1000012988,22,3578,2413,1165,05/10/2022
1000012988,23,3578,2435,1143,05/11/2022
1000012988,24,3578,2532,1046,05/12/2022
1000012988,25,3578,2562,1016,05/01/2023
1000012988,26,3578,2627,951,05/02/2023
1000012988,27,3578,2780,798,05/03/2023
1000012988,28,3578,2765,813,05/04/2023
1000012988,29,3578,2859,719,05/05/2023
1000012988,30,3578,2908,670,05/06/2023
1000012988,31,3578,3001,577,05/07/2023
1000012988,32,3578,3059,519,05/08/2023
1000012988,33,3578,3137,441,05/09/2023
1000012988,34,3578,3228,350,05/10/2023
1000012988,35,3578,3299,279,05/11/2023
1000012988,36,3578,3389,189,05/12/2023
1000012988,37,4377,4268,109,05/01/2024
1000013011,1,3023,2187,836,05/01/2021
1000013011,2,3023,2246,777,05/02/2021
1000013011,3,3023,2377,646,05/03/2021
1000013011,4,3023,2372,651,05/04/2021
1000013011,5,3023,2455,568,05/05/2021
1000013011,6,3023,2503,520,05/06/2021
1000013011,7,3023,2586,437,05/07/2021
1000013011,8,3023,2641,382,05/08/2021
1000013011,9,3023,2713,310,05/09/2021
1000013011,10,3023,2794,229,05/10/2021
1000013011,11,3023,2863,160,05/11/2021
1000013011,12,3112,3032,80,05/12/2021
1000013012,1,2641,0,2641,05/01/2021
1000013012,2,2641,0,2641,05/02/2021
1000013012,3,2385,0,2385,05/03/2021
1000013012,4,2641,0,2641,05/04/2021
1000013012,5,2556,0,2556,05/05/2021
1000013012,6,2641,0,2641,05/06/2021
1000013012,7,11404,8848,2556,05/07/2021
1000013012,8,11404,8959,2445,05/08/2021
1000013012,9,11404,9156,2248,05/09/2021
1000013012,10,11404,9425,1979,05/10/2021
1000013012,11,11404,9567,1837,05/11/2021
1000013012,12,11404,9830,1574,05/12/2021
1000013012,13,11404,9995,1409,05/01/2022
1000013012,14,11404,10216,1188,05/02/2022
1000013012,15,11404,10535,869,05/03/2022
1000013012,16,11404,10674,730,05/04/2022
1000013012,17,11404,10926,478,05/05/2022
1000013012,18,11710,11457,253,05/06/2022
1000013023,1,2867,0,2867,05/01/2021
1000013023,2,2867,0,2867,05/02/2021
1000013023,3,2589,0,2589,05/03/2021
1000013023,4,2867,0,2867,05/04/2021
1000013023,5,2774,0,2774,05/05/2021
1000013023,6,2867,0,2867,05/06/2021
1000013023,7,7044,4270,2774,05/07/2021
1000013023,8,7044,4279,2765,05/08/2021
1000013023,9,7044,4381,2663,05/09/2021
1000013023,10,7044,4568,2476,05/10/2021
1000013023,11,7044,4594,2450,05/11/2021
1000013023,12,7044,4778,2266,05/12/2021
1000013023,13,7044,4816,2228,05/01/2022
1000013023,14,7044,4931,2113,05/02/2022
1000013023,15,7044,5241,1803,05/03/2022
1000013023,16,7044,5173,1871,05/04/2022
1000013023,17,7044,5352,1692,05/05/2022
1000013023,18,7044,5423,1621,05/06/2022
1000013023,19,7044,5600,1444,05/07/2022
1000013023,20,7044,5685,1359,05/08/2022
1000013023,21,7044,5821,1223,05/09/2022
1000013023,22,7044,5994,1050,05/10/2022
1000013023,23,7044,6101,943,05/11/2022
1000013023,24,7044,6272,772,05/12/2022
1000013023,25,7044,6396,648,05/01/2023
1000013023,26,7044,6548,496,05/02/2023
1000013023,27,7044,6737,307,05/03/2023
1000013023,28,7759,7579,180,05/04/2023
1000013024,1,1312,0,1312,05/01/2021
1000013024,2,1312,0,1312,05/02/2021
1000013024,3,1185,0,1185,05/03/2021
1000013024,4,1312,0,1312,05/04/2021
1000013024,5,1270,0,1270,05/05/2021
1000013024,6,1312,0,1312,05/06/2021
1000013024,7,6452,5182,1270,05/07/2021
1000013024,8,6452,5272,1180,05/08/2021
1000013024,9,6452,5406,1046,05/09/2021
1000013024,10,6452,5573,879,05/10/2021
1000013024,11,6452,5686,766,05/11/2021
1000013024,12,6452,5851,601,05/12/2021
1000013024,13,6452,5980,472,05/01/2022
1000013024,14,6452,6132,320,05/02/2022
1000013024,15,6574,6426,148,05/03/2022
1000013025,1,1321,0,1321,05/01/2021
1000013025,2,1321,0,1321,05/02/2021
1000013025,3,1193,0,1193,05/03/2021
1000013025,4,1321,0,1321,05/04/2021
1000013025,5,1279,0,1279,05/05/2021
1000013025,6,1321,0,1321,05/06/2021
1000013025,7,8411,7132,1279,05/07/2021
1000013025,8,8411,7266,1145,05/08/2021
1000013025,9,8411,7444,967,05/09/2021
1000013025,10,8411,7653,758,05/10/2021
1000013025,11,8411,7816,595,05/11/2021
1000013025,12,8411,8022,389,05/12/2021
1000013025,13,8512,8307,205,05/01/2022
1000013026,1,3291,0,3291,05/01/2021
1000013026,2,3291,0,3291,05/02/2021
1000013026,3,2973,0,2973,05/03/2021
1000013026,4,3291,0,3291,05/04/2021
1000013026,5,3185,0,3185,05/05/2021
1000013026,6,3291,0,3291,05/06/2021
1000013026,7,5913,2728,3185,05/07/2021
1000013026,8,5913,2687,3226,05/08/2021
1000013026,9,5913,2751,3162,05/09/2021
1000013026,10,5913,2916,2997,05/10/2021
1000013026,11,5913,2885,3028,05/11/2021
1000013026,12,5913,3049,2864,05/12/2021
1000013026,13,5913,3027,2886,05/01/2022
1000013026,14,5913,3099,2814,05/02/2022
1000013026,15,5913,3437,2476,05/03/2022
1000013026,16,5913,3254,2659,05/04/2022
1000013026,17,5913,3415,2498,05/05/2022
1000013026,18,5913,3413,2500,05/06/2022
1000013026,19,5913,3572,2341,05/07/2022
1000013026,20,5913,3579,2334,05/08/2022
1000013026,21,5913,3664,2249,05/09/2022
1000013026,22,5913,3821,2092,05/10/2022
1000013026,23,5913,3842,2071,05/11/2022
1000013026,24,5913,3997,1916,05/12/2022
1000013026,25,5913,4028,1885,05/01/2023
1000013026,26,5913,4124,1789,05/02/2023
1000013026,27,5913,4386,1527,05/03/2023
1000013026,28,5913,4326,1587,05/04/2023
1000013026,29,5913,4477,1436,05/05/2023
1000013026,30,5913,4536,1377,05/06/2023
1000013026,31,5913,4685,1228,05/07/2023
1000013026,32,5913,4755,1158,05/08/2023
1000013026,33,5913,4868,1045,05/09/2023
1000013026,34,5913,5014,899,05/10/2023
1000013026,35,5913,5103,810,05/11/2023
1000013026,36,5913,5247,666,05/12/2023
1000013026,37,5913,5349,564,05/01/2024
1000013026,38,5913,5476,437,05/02/2024
1000013026,39,5913,5626,287,05/03/2024
1000013026,40,7430,7257,173,05/04/2024
1000013035,1,994,0,994,05/01/2021
1000013035,2,994,0,994,05/02/2021
1000013035,3,898,0,898,05/03/2021
1000013035,4,994,0,994,05/04/2021
1000013035,5,962,0,962,05/05/2021
1000013035,6,994,0,994,05/06/2021
1000013035,7,5782,4820,962,05/07/2021
1000013035,8,5782,4902,880,05/08/2021
1000013035,9,5782,5019,763,05/09/2021
1000013035,10,5782,5159,623,05/10/2021
1000013035,11,5782,5261,521,05/11/2021
1000013035,12,5782,5399,383,05/12/2021
1000013035,13,5782,5514,268,05/01/2022
1000013035,14,5873,5737,136,05/02/2022
1000013039,1,1736,0,1736,05/01/2021
1000013039,2,1736,0,1736,05/02/2021
1000013039,3,1568,0,1568,05/03/2021
1000013039,4,1736,0,1736,05/04/2021
1000013039,5,1680,0,1680,05/05/2021
1000013039,6,1736,0,1736,05/06/2021
1000013039,7,7830,6150,1680,05/07/2021
1000013039,8,7830,6235,1595,05/08/2021
1000013039,9,7830,6378,1452,05/09/2021
1000013039,10,7830,6567,1263,05/10/2021
1000013039,11,7830,6675,1155,05/11/2021
1000013039,12,7830,6861,969,05/12/2021
1000013039,13,7830,6986,844,05/01/2022
1000013039,14,7830,7146,684,05/02/2022
1000013039,15,7830,7360,470,05/03/2022
1000013039,16,7830,7479,351,05/04/2022
1000013039,17,8023,7849,174,05/05/2022
1000013040,1,2413,1064,1349,05/01/2021
1000013040,2,2413,1093,1320,05/02/2021
1000013040,3,2413,1247,1166,05/03/2021
1000013040,4,2413,1156,1257,05/04/2021
1000013040,5,2413,1227,1186,05/05/2021
1000013040,6,2413,1221,1192,05/06/2021
1000013040,7,2413,1292,1121,05/07/2021
1000013040,8,2413,1289,1124,05/08/2021
1000013040,9,2413,1324,1089,05/09/2021
1000013040,10,2413,1394,1019,05/10/2021
1000013040,11,2413,1398,1015,05/11/2021
1000013040,12,2413,1468,945,05/12/2021
1000013040,13,2413,1476,937,05/01/2022
1000013040,14,2413,1516,897,05/02/2022
1000013040,15,2413,1640,773,05/03/2022
1000013040,16,2413,1602,811,05/04/2022
1000013040,17,2413,1670,743,05/05/2022
1000013040,18,2413,1691,722,05/06/2022
1000013040,19,2413,1759,654,05/07/2022
1000013040,20,2413,1785,628,05/08/2022
1000013040,21,2413,1833,580,05/09/2022
1000013040,22,2413,1900,513,05/10/2022
1000013040,23,2413,1935,478,05/11/2022
1000013040,24,2413,2001,412,05/12/2022
1000013040,25,2413,2042,371,05/01/2023
1000013040,26,2413,2097,316,05/02/2023
1000013040,27,2413,2179,234,05/03/2023
1000013040,28,2413,2213,200,05/04/2023
1000013040,29,2413,2278,135,05/05/2023
1000013040,30,2931,2853,78,05/06/2023
1000013044,1,2081,0,2081,05/01/2021
1000013044,2,2081,0,2081,05/02/2021
1000013044,3,1880,0,1880,05/03/2021
1000013044,4,2081,0,2081,05/04/2021
1000013044,5,2014,0,2014,05/05/2021
1000013044,6,2081,0,2081,05/06/2021
1000013044,7,4973,2959,2014,05/07/2021
1000013044,8,4973,2972,2001,05/08/2021
1000013044,9,4973,3053,1920,05/09/2021
1000013044,10,4973,3195,1778,05/10/2021
1000013044,11,4973,3223,1750,05/11/2021
1000013044,12,4973,3364,1609,05/12/2021
1000013044,13,4973,3402,1571,05/01/2022
1000013044,14,4973,3494,1479,05/02/2022
1000013044,15,4973,3723,1250,05/03/2022
1000013044,16,4973,3690,1283,05/04/2022
1000013044,17,4973,3829,1144,05/05/2022
1000013044,18,4973,3895,1078,05/06/2022
1000013044,19,4973,4032,941,05/07/2022
1000013044,20,4973,4110,863,05/08/2022
1000013044,21,4973,4222,751,05/09/2022
1000013044,22,4973,4357,616,05/10/2022
1000013044,23,4973,4455,518,05/11/2022
1000013044,24,4973,4589,384,05/12/2022
1000013044,25,4973,4701,272,05/01/2023
1000013044,26,5458,5314,144,05/02/2023
1000013056,1,5842,3071,2771,05/01/2021
1000013056,2,5842,3144,2698,05/02/2021
1000013056,3,5842,3473,2369,05/03/2021
1000013056,4,5842,3301,2541,05/04/2021
1000013056,5,5842,3459,2383,05/05/2021
1000013056,6,5842,3462,2380,05/06/2021
1000013056,7,5842,3619,2223,05/07/2021
1000013056,8,5842,3631,2211,05/08/2021
1000013056,9,5842,3717,2125,05/09/2021
1000013056,10,5842,3871,1971,05/10/2021
1000013056,11,5842,3897,1945,05/11/2021
1000013056,12,5842,4050,1792,05/12/2021
1000013056,13,5842,4086,1756,05/01/2022
1000013056,14,5842,4183,1659,05/02/2022
1000013056,15,5842,4434,1408,05/03/2022
1000013056,16,5842,4388,1454,05/04/2022
1000013056,17,5842,4536,1306,05/05/2022
1000013056,18,5842,4601,1241,05/06/2022
1000013056,19,5842,4747,1095,05/07/2022
1000013056,20,5842,4823,1019,05/08/2022
1000013056,21,5842,4938,904,05/09/2022
1000013056,22,5842,5080,762,05/10/2022
1000013056,23,5842,5176,666,05/11/2022
1000013056,24,5842,5316,526,05/12/2022
1000013056,25,5842,5425,417,05/01/2023
1000013056,26,5842,5554,288,05/02/2023
1000013056,27,6681,6541,140,05/03/2023
1000013078,1,2987,1162,1825,05/01/2021
1000013078,2,2987,1186,1801,05/02/2021
1000013078,3,2987,1383,1604,05/03/2021
1000013078,4,2987,1241,1746,05/04/2021
1000013078,5,2987,1323,1664,05/05/2021
1000013078,6,2987,1295,1692,05/06/2021
1000013078,7,2987,1377,1610,05/07/2021
1000013078,8,2987,1352,1635,05/08/2021
1000013078,9,2987,1381,1606,05/09/2021
1000013078,10,2987,1461,1526,05/10/2021
1000013078,11,2987,1441,1546,05/11/2021
1000013078,12,2987,1521,1466,05/12/2021
1000013078,13,2987,1504,1483,05/01/2022
1000013078,14,2987,1536,1451,05/02/2022
1000013078,15,2987,1706,1281,05/03/2022
1000013078,16,2987,1605,1382,05/04/2022
1000013078,17,2987,1682,1305,05/05/2022
1000013078,18,2987,1675,1312,05/06/2022
1000013078,19,2987,1751,1236,05/07/2022
1000013078,20,2987,1747,1240,05/08/2022
1000013078,21,2987,1784,1203,05/09/2022
1000013078,22,2987,1860,1127,05/10/2022
1000013078,23,2987,1862,1125,05/11/2022
1000013078,24,2987,1936,1051,05/12/2022
1000013078,25,2987,1943,1044,05/01/2023
1000013078,26,2987,1984,1003,05/02/2023
1000013078,27,2987,2119,868,05/03/2023
1000013078,28,2987,2071,916,05/04/2023
1000013078,29,2987,2143,844,05/05/2023
1000013078,30,2987,2160,827,05/06/2023
1000013078,31,2987,2231,756,05/07/2023
1000013078,32,2987,2254,733,05/08/2023
1000013078,33,2987,2301,686,05/09/2023
1000013078,34,2987,2371,616,05/10/2023
1000013078,35,2987,2401,586,05/11/2023
1000013078,36,2987,2469,518,05/12/2023
1000013078,37,2987,2504,483,05/01/2024
1000013078,38,2987,2557,430,05/02/2024
1000013078,39,2987,2636,351,05/03/2024
1000013078,40,2987,2667,320,05/04/2024
1000013078,41,2987,2733,254,05/05/2024
1000013078,42,2987,2782,205,05/06/2024
1000013078,43,2987,2846,141,05/07/2024
1000013078,44,4105,4020,85,05/08/2024
1000013080,1,5096,3541,1555,05/01/2021
1000013080,2,5096,3649,1447,05/02/2021
1000013080,3,5096,3890,1206,05/03/2021
1000013080,4,5096,3880,1216,05/04/2021
1000013080,5,5096,4034,1062,05/05/2021
1000013080,6,5096,4122,974,05/06/2021
1000013080,7,5096,4275,821,05/07/2021
1000013080,8,5096,4379,717,05/08/2021
1000013080,9,5096,4513,583,05/09/2021
1000013080,10,5096,4665,431,05/10/2021
1000013080,11,5096,4793,303,05/11/2021
1000013080,12,5261,5110,151,05/12/2021
1000013083,1,2981,0,2981,05/01/2021
1000013083,2,2981,0,2981,05/02/2021
1000013083,3,2693,0,2693,05/03/2021
1000013083,4,2981,0,2981,05/04/2021
1000013083,5,2885,0,2885,05/05/2021
1000013083,6,2981,0,2981,05/06/2021
1000013083,7,13449,10564,2885,05/07/2021
1000013083,8,13449,10710,2739,05/08/2021
1000013083,9,13449,10956,2493,05/09/2021
1000013083,10,13449,11279,2170,05/10/2021
1000013083,11,13449,11466,1983,05/11/2021
1000013083,12,13449,11784,1665,05/12/2021
1000013083,13,13449,11999,1450,05/01/2022
1000013083,14,13449,12274,1175,05/02/2022
1000013083,15,13449,12642,807,05/03/2022
1000013083,16,13449,12845,604,05/04/2022
1000013083,17,13778,13479,299,05/05/2022
1000013106,1,1883,0,1883,05/01/2021
1000013106,2,1883,0,1883,05/02/2021
1000013106,3,1701,0,1701,05/03/2021
1000013106,4,1883,0,1883,05/04/2021
1000013106,5,1823,0,1823,05/05/2021
1000013106,6,1883,0,1883,05/06/2021
1000013106,7,5834,4011,1823,05/07/2021
1000013106,8,5834,4029,1805,05/08/2021
1000013106,9,5834,4108,1726,05/09/2021
1000013106,10,5834,4241,1593,05/10/2021
1000013106,11,5834,4271,1563,05/11/2021
1000013106,12,5834,4402,1432,05/12/2021
1000013106,13,5834,4440,1394,05/01/2022
1000013106,14,5834,4527,1307,05/02/2022
1000013106,15,5834,4733,1101,05/03/2022
1000013106,16,5834,4708,1126,05/04/2022
1000013106,17,5834,4833,1001,05/05/2022
1000013106,18,5834,4894,940,05/06/2022
1000013106,19,5834,5017,817,05/07/2022
1000013106,20,5834,5088,746,05/08/2022
1000013106,21,5834,5187,647,05/09/2022
1000013106,22,5834,5306,528,05/10/2022
1000013106,23,5834,5392,442,05/11/2022
1000013106,24,5834,5508,326,05/12/2022
1000013106,25,5834,5605,229,05/01/2023
1000013106,26,6236,6117,119,05/02/2023
1000013116,1,3022,1478,1544,05/01/2021
1000013116,2,3022,1516,1506,05/02/2021
1000013116,3,3022,1696,1326,05/03/2021
1000013116,4,3022,1598,1424,05/04/2021
1000013116,5,3022,1683,1339,05/05/2021
1000013116,6,3022,1681,1341,05/06/2021
1000013116,7,3022,1766,1256,05/07/2021
1000013116,8,3022,1769,1253,05/08/2021
1000013116,9,3022,1814,1208,05/09/2021
1000013116,10,3022,1898,1124,05/10/2021
1000013116,11,3022,1909,1113,05/11/2021
1000013116,12,3022,1992,1030,05/12/2021
1000013116,13,3022,2008,1014,05/01/2022
1000013116,14,3022,2059,963,05/02/2022
1000013116,15,3022,2200,822,05/03/2022
1000013116,16,3022,2168,854,05/04/2022
1000013116,17,3022,2249,773,05/05/2022
1000013116,18,3022,2280,742,05/06/2022
1000013116,19,3022,2360,662,05/07/2022
1000013116,20,3022,2398,624,05/08/2022
1000013116,21,3022,2460,562,05/09/2022
1000013116,22,3022,2538,484,05/10/2022
1000013116,23,3022,2587,435,05/11/2022
1000013116,24,3022,2665,357,05/12/2022
1000013116,25,3022,2721,301,05/01/2023
1000013116,26,3022,2790,232,05/02/2023
1000013116,27,3022,2877,145,05/03/2023
1000013116,28,3525,3437,88,05/04/2023
1000013176,1,5876,3165,2711,05/01/2021
1000013176,2,5876,3240,2636,05/02/2021
1000013176,3,5876,3565,2311,05/03/2021
1000013176,4,5876,3402,2474,05/04/2021
1000013176,5,5876,3560,2316,05/05/2021
1000013176,6,5876,3567,2309,05/06/2021
1000013176,7,5876,3724,2152,05/07/2021
1000013176,8,5876,3741,2135,05/08/2021
1000013176,9,5876,3830,2046,05/09/2021
1000013176,10,5876,3984,1892,05/10/2021
1000013176,11,5876,4015,1861,05/11/2021
1000013176,12,5876,4168,1708,05/12/2021
1000013176,13,5876,4210,1666,05/01/2022
1000013176,14,5876,4310,1566,05/02/2022
1000013176,15,5876,4554,1322,05/03/2022
1000013176,16,5876,4521,1355,05/04/2022
1000013176,17,5876,4669,1207,05/05/2022
1000013176,18,5876,4739,1137,05/06/2022
1000013176,19,5876,4885,991,05/07/2022
1000013176,20,5876,4968,908,05/08/2022
1000013176,21,5876,5086,790,05/09/2022
1000013176,22,5876,5229,647,05/10/2022
1000013176,23,5876,5332,544,05/11/2022
1000013176,24,5876,5472,404,05/12/2022
1000013176,25,5876,5589,287,05/01/2023
1000013176,26,6647,6493,154,05/02/2023
1000013177,1,1533,0,1533,05/01/2021
1000013177,2,1533,0,1533,05/02/2021
1000013177,3,1384,0,1384,05/03/2021
1000013177,4,1533,0,1533,05/04/2021
1000013177,5,1483,0,1483,05/05/2021
1000013177,6,1533,0,1533,05/06/2021
1000013177,7,3721,2238,1483,05/07/2021
1000013177,8,3721,2236,1485,05/08/2021
1000013177,9,3721,2283,1438,05/09/2021
1000013177,10,3721,2377,1344,05/10/2021
1000013177,11,3721,2382,1339,05/11/2021
1000013177,12,3721,2474,1247,05/12/2021
1000013177,13,3721,2485,1236,05/01/2022
1000013177,14,3721,2538,1183,05/02/2022
1000013177,15,3721,2701,1020,05/03/2022
1000013177,16,3721,2649,1072,05/04/2022
1000013177,17,3721,2738,983,05/05/2022
1000013177,18,3721,2764,957,05/06/2022
1000013177,19,3721,2852,869,05/07/2022
1000013177,20,3721,2883,838,05/08/2022
1000013177,21,3721,2944,777,05/09/2022
1000013177,22,3721,3030,691,05/10/2022
1000013177,23,3721,3071,650,05/11/2022
1000013177,24,3721,3155,566,05/12/2022
1000013177,25,3721,3203,518,05/01/2023
1000013177,26,3721,3271,450,05/02/2023
1000013177,27,3721,3378,343,05/03/2023
1000013177,28,3721,3413,308,05/04/2023
1000013177,29,3721,3493,228,05/05/2023
1000013177,30,3721,3559,162,05/06/2023
1000013177,31,4145,4062,83,05/07/2023
1000013188,1,5072,3261,1811,05/01/2021
1000013188,2,5072,3341,1731,05/02/2021
1000013188,3,5072,3583,1489,05/03/2021
1000013188,4,5072,3512,1560,05/04/2021
1000013188,5,5072,3646,1426,05/05/2021
1000013188,6,5072,3688,1384,05/06/2021
1000013188,7,5072,3821,1251,05/07/2021
1000013188,8,5072,3873,1199,05/08/2021
1000013188,9,5072,3968,1104,05/09/2021
1000013188,10,5072,4099,973,05/10/2021
1000013188,11,5072,4167,905,05/11/2021
1000013188,12,5072,4296,776,05/12/2021
1000013188,13,5072,4376,696,05/01/2022
1000013188,14,5072,4483,589,05/02/2022
1000013188,15,5072,4640,432,05/03/2022
1000013188,16,5072,4708,364,05/04/2022
1000013188,17,5072,4832,240,05/05/2022
1000013188,18,5366,5237,129,05/06/2022
1000013212,1,3415,0,3415,05/01/2021
1000013212,2,3415,0,3415,05/02/2021
1000013212,3,3084,0,3084,05/03/2021
1000013212,4,3415,0,3415,05/04/2021
1000013212,5,3305,0,3305,05/05/2021
1000013212,6,3415,0,3415,05/06/2021
1000013212,7,7017,3712,3305,05/07/2021
1000013212,8,7017,3675,3342,05/08/2021
1000013212,9,7017,3746,3271,05/09/2021
1000013212,10,7017,3923,3094,05/10/2021
1000013212,11,7017,3896,3121,05/11/2021
1000013212,12,7017,4070,2947,05/12/2021
